tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,PaperlessBilling_Yes,Churn_Yes,senior_citizen_Yes,internet_service_Yes,multiple_lines,DSL,Fiber optic,Month-to-month,One year,Two year,Bank transfer (automatic),Credit card (automatic),Electronic check,Mailed check
3,0,0,1,0,0,0,2,232.5,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0
72,1,1,1,0,1,1,2,5919.35,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0
15,0,0,0,0,0,0,1,749.25,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0
4,0,0,0,0,1,0,2,307.4,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0
11,0,0,0,0,0,0,0,245.15,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
5,0,0,0,0,0,0,0,134.75,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,1,0,1,0,0,0,1,55.8,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0
72,1,0,1,1,1,1,2,8240.85,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0
55,0,1,0,0,0,0,2,4266.4,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0
40,0,0,0,0,0,0,0,1077.5,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
57,0,0,0,0,0,0,0,1115.6,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,0,0,0,1,0,2,79.05,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0
1,1,0,0,0,1,1,2,95.0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,0,0,0,0,25.2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
52,0,1,1,0,1,1,2,4079.55,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0
41,0,0,1,0,1,1,2,4187.75,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
43,0,0,0,0,1,0,1,2391.15,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1
47,0,0,0,0,0,0,0,890.5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3,0,0,0,0,0,0,1,137.25,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0
66,1,1,1,1,1,0,2,5154.6,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0
55,0,0,1,1,0,0,1,3119.9,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0
29,0,0,0,0,0,0,0,529.5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12,0,0,0,0,1,0,2,966.55,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0
66,0,1,1,0,1,1,2,6936.85,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0
35,0,0,1,0,1,1,2,3496.3,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
10,0,0,1,0,0,1,2,914.3,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
27,0,0,0,0,0,0,2,1929.0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0
58,0,0,0,1,1,1,2,5817.7,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0
54,1,1,1,1,1,1,2,6110.2,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0
9,0,0,0,0,0,0,0,178.8,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2,0,0,0,0,0,0,0,28.3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6,0,0,0,0,0,0,2,435.0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0
26,0,0,0,0,1,1,2,2351.8,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0
9,0,0,0,0,0,0,0,186.15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8,0,1,1,0,0,0,1,445.85,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1
12,0,0,0,0,1,0,2,912.0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0
15,0,0,0,0,0,0,1,679.55,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0
43,1,0,1,0,1,1,2,3581.6,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0
42,0,0,0,1,1,1,2,4222.95,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0
31,1,0,1,1,0,0,1,1994.3,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0
66,1,0,1,1,0,0,2,5930.05,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0
18,0,1,0,1,0,0,2,1505.85,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
1,0,0,0,0,0,0,0,20.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
61,0,1,0,1,1,0,2,5638.3,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0
10,0,1,0,0,0,0,2,797.25,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0
1,0,0,0,0,0,0,2,71.65,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0
18,0,1,0,0,0,0,2,1359.45,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0
24,0,1,1,0,1,1,2,2542.45,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
3,0,0,0,0,0,0,0,54.7,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
50,0,0,0,0,0,0,0,989.05,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0,0,0,0,0,0,1,44.55,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
2,1,0,0,1,0,0,1,87.3,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1
17,0,0,0,0,0,0,0,351.55,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
69,0,1,1,0,1,1,2,7297.75,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0
72,1,1,1,1,1,1,2,6301.7,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0
3,0,0,0,0,0,0,2,210.3,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
50,1,1,1,0,0,1,2,3822.45,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0
53,0,0,0,0,0,0,0,1048.45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
58,1,1,0,1,1,1,2,6393.65,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0
46,1,0,0,0,0,0,0,1489.3,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
72,1,1,1,1,1,1,2,8061.5,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0
1,0,0,0,0,0,0,2,74.2,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
6,0,1,1,0,1,0,2,518.75,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1
72,1,1,1,1,0,1,2,5763.15,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0
4,0,0,0,0,0,1,1,238.5,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1
52,0,0,0,0,0,0,0,1031.7,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,0,0,0,0,0,0,0,34.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
65,0,0,0,0,0,0,0,1319.95,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43,0,1,0,0,1,1,2,4388.4,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
4,0,1,0,0,1,1,2,420.2,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
25,1,0,0,0,0,1,2,2177.45,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0
51,0,1,0,1,1,1,2,3950.85,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0
12,0,0,1,0,1,1,2,827.05,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0
57,1,0,0,0,1,1,2,3913.3,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0
24,0,0,0,0,0,0,0,533.5,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
64,0,0,1,1,0,0,1,3756.45,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0
4,0,1,1,1,1,1,2,443.9,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0
26,0,0,1,0,1,1,2,2599.95,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0
15,0,0,0,0,0,0,0,284.3,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
64,0,0,0,0,0,0,0,1740.8,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
36,0,1,0,0,1,1,2,3436.1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
27,0,0,0,0,1,1,2,2462.55,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0
1,0,0,0,0,0,0,2,70.85,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1
35,1,0,1,1,1,1,2,3110.1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0
4,0,0,1,0,0,0,2,280.85,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0
8,0,0,0,0,0,0,1,411.75,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0
10,0,0,0,0,0,0,0,198.6,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2,0,1,0,0,0,0,1,103.7,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
58,1,1,1,0,1,1,2,6144.55,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0
51,1,1,1,1,1,1,2,4089.45,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0
46,0,0,0,0,0,0,0,864.2,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,19.65,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
46,0,0,0,0,0,0,2,3249.4,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0
50,1,1,0,1,1,1,2,5405.8,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0
53,0,1,0,1,1,0,1,3363.8,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
61,0,1,1,1,1,1,2,7132.15,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0
5,0,0,0,0,0,0,0,93.55,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
47,1,1,1,1,1,1,2,4138.9,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0
54,0,1,1,0,1,0,2,5121.75,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0
19,0,0,0,0,0,0,0,566.1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
26,0,1,1,1,1,1,2,2715.3,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0
70,0,0,0,0,0,0,0,1782.05,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
17,0,1,1,0,1,1,2,1742.5,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0
30,0,1,0,0,1,1,2,2983.8,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
1,0,0,0,0,0,0,0,24.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
19,0,0,0,0,0,0,0,485.9,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
26,0,1,1,0,1,1,2,1905.7,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0
21,0,1,0,0,0,0,2,1565.7,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0
50,0,1,0,0,1,1,2,4858.7,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0
68,1,0,1,0,1,1,1,3723.65,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
3,0,0,1,0,1,1,2,298.35,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0
9,0,0,1,1,1,1,2,970.45,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
51,1,0,0,1,0,0,1,1782.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
9,0,0,0,0,0,0,1,405.7,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0
41,0,1,1,1,1,1,2,4534.9,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0
22,0,1,0,0,1,1,2,2415.95,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0
21,1,0,1,0,1,1,1,1157.05,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0
71,1,1,1,1,1,1,2,8297.5,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0
1,0,0,0,0,0,0,1,45.75,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
26,0,0,1,1,1,1,2,2083.1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0
71,1,1,0,1,0,0,1,4681.75,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0
4,0,0,0,0,0,0,1,176.2,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0
12,1,0,0,0,0,0,2,1001.2,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0
18,0,0,0,1,1,0,2,1594.75,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0
3,0,0,0,0,0,0,2,212.4,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0
72,1,1,0,0,1,1,2,7677.4,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0
11,0,1,0,0,0,0,2,815.5,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,0,0,1,2,80.15,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0
13,0,0,0,0,0,0,0,259.65,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
72,0,1,1,1,1,1,2,8109.8,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0
42,1,0,0,0,0,0,1,2386.85,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0
17,0,0,0,0,0,0,0,340.35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7,0,1,0,0,0,0,1,419.35,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1
68,1,1,1,1,1,1,2,7990.05,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
56,0,0,0,0,0,0,0,1402.25,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
38,0,0,0,0,0,0,0,749.35,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
72,1,1,1,1,1,1,2,8425.15,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0
48,0,0,0,0,0,0,0,1171.5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
52,1,1,1,0,1,1,2,5647.95,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0
35,0,0,0,0,0,0,0,708.8,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
67,0,1,1,1,1,1,2,7567.2,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0
1,1,0,0,0,0,0,0,29.9,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
53,0,1,0,1,0,0,2,4348.1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1
34,0,0,0,0,0,0,0,635.9,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3,0,0,0,0,1,0,1,108.95,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,0,0,0,0,1,0,2,78.8,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0
19,0,0,1,1,1,0,2,1682.4,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
60,1,1,1,1,1,1,2,6925.9,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0
11,0,0,0,0,0,0,0,223.15,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
47,0,1,1,0,1,1,2,5127.95,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
18,1,0,0,0,0,0,1,874.8,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
60,1,1,1,1,1,1,2,6758.45,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
72,0,0,0,0,0,0,0,1874.3,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
39,0,0,0,0,0,0,0,791.15,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
59,1,0,1,0,0,0,2,4639.45,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0
2,0,0,0,0,0,0,2,143.9,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
1,0,0,0,0,0,0,2,69.1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0
20,0,0,0,0,1,1,2,1776.55,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0
6,0,0,0,0,1,1,2,536.4,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0
71,0,0,1,1,0,0,2,6172.0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0
24,1,1,1,0,0,0,2,1559.45,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1
67,0,0,0,0,1,1,2,6079.0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0
1,0,0,0,0,0,1,2,80.85,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1
48,0,0,0,0,0,1,2,4029.95,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1
37,0,1,0,1,0,1,2,2658.4,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1
11,0,1,1,0,0,0,1,383.55,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3,0,0,0,0,0,0,0,51.15,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
18,0,0,1,0,1,1,2,1745.5,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0
50,0,0,0,0,0,0,1,2230.85,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0
67,1,0,1,1,1,1,2,7281.6,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0
25,1,1,0,1,0,1,2,1837.7,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1
2,0,0,1,0,0,0,2,149.55,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
9,0,0,0,0,0,0,0,180.7,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10,1,1,0,1,0,0,1,411.45,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
70,0,0,0,0,0,0,0,1328.35,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9,1,0,1,1,0,1,2,576.95,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0
4,0,0,0,0,0,0,0,68.45,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2,1,0,0,0,0,0,1,123.05,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,0,0,1,2,78.65,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0
19,0,0,0,0,0,0,0,468.35,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
7,0,0,0,0,0,0,0,174.7,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,0,0,1,42.9,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0,0,0,1,44.0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0
9,0,0,0,0,0,0,0,172.35,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,0,0,1,0,0,1,139.35,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
9,1,0,1,1,1,1,1,539.85,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
5,1,0,1,0,0,0,1,300.4,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
56,0,0,0,0,1,1,2,4968.0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0
18,1,0,0,0,0,0,1,992.7,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1
49,0,0,0,0,1,1,2,4718.25,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
70,1,1,1,1,1,0,2,5536.5,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1
72,0,1,1,1,1,1,2,7806.6,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0
6,0,0,1,0,0,0,2,434.1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0
17,0,0,0,0,1,1,2,1563.9,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0
29,0,0,0,0,1,1,1,1332.4,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
6,0,1,1,0,1,1,2,545.2,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
63,0,0,1,0,1,1,2,6296.75,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0
16,0,0,0,0,0,0,2,1284.2,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0
59,0,0,1,0,0,1,1,3645.5,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0
3,0,0,1,0,1,0,1,161.45,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
8,0,1,0,0,0,0,0,226.95,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
7,0,0,0,0,0,1,2,646.85,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
68,0,0,0,0,0,0,0,1441.65,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
68,1,0,1,1,1,1,2,7511.3,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
52,0,1,1,0,1,1,2,5621.85,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0
72,1,1,0,1,1,1,2,7919.8,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0
32,0,0,0,0,0,0,0,593.2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
72,0,0,0,0,0,0,0,1423.65,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,0,0,0,0,0,2,69.95,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0
42,1,0,0,1,0,1,1,2763.35,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
25,0,0,0,0,0,0,0,692.1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
45,1,0,0,0,0,0,1,2298.55,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0
43,1,0,1,1,1,1,1,2640.55,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
37,1,0,1,0,1,1,2,2911.8,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1
20,0,0,0,0,0,1,2,1727.5,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0
4,0,0,0,0,0,0,0,86.6,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0
63,1,1,1,1,1,1,2,6705.7,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0
3,0,0,0,0,1,1,2,237.65,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
66,0,0,0,0,0,0,0,1672.35,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
28,0,1,1,0,1,1,2,2979.5,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
8,0,0,0,0,0,1,2,695.75,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0
71,0,0,0,0,0,0,0,1654.6,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,24.25,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0
72,0,0,0,0,0,0,0,1857.85,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
16,1,1,0,0,0,0,1,825.1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0
66,1,1,1,1,0,0,2,6424.25,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
11,0,0,0,0,0,0,2,837.95,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
51,1,1,1,1,1,0,2,4126.2,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0
8,1,0,0,0,0,1,1,330.8,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
14,0,0,0,0,1,1,2,1337.45,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0
4,0,1,0,1,0,1,2,362.2,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
70,1,1,1,0,1,1,2,5991.05,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1
70,1,1,0,1,0,0,1,4891.5,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0
54,0,1,0,0,1,1,2,5373.1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0
28,1,0,0,0,0,0,2,2068.55,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0
24,0,0,0,0,0,0,0,487.05,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
69,0,1,0,0,0,1,1,4131.2,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0
42,1,1,0,0,0,0,1,2301.15,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2,0,0,0,0,0,0,2,131.65,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0
39,0,0,1,0,1,1,2,4036.0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0
45,0,1,1,1,1,1,2,4900.65,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0
72,1,1,1,1,1,0,2,5727.45,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0
38,0,0,0,0,0,0,0,743.05,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
